url;titulo;categoria;data;imagem;descricao_imagem;descricao
https://www.cnnbrasil.com.br/esportes/brasileirao/botafogo-x-mirassol-escalacoes-e-onde-assistir-ao-jogo-do-brasileirao-2/;Botafogo x Mirassol: escalações e onde assistir ao jogo do Brasileirão;Brasileirão;01/04/2026 18:39;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/estadio_nilton_santos-e1755205452107.jpg?w=419&h=249&crop=1;Estádio Nilton Santos, casa do Botafogo;Partida no Nilton Santos abre a 9ª rodada do campeonato 
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/flamengo-lanca-uniforme-para-2026-e-batiza-camisa-reserva-com-novo-nome/;Flamengo lança uniforme para 2026 e batiza camisa reserva com novo nome;Flamengo;10/04/2026 13:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/flamengo-camisa-2-e1775836514882.jpg?w=419&h=249&crop=1;Nova camisa 2 do Flamengo;"Clube ""aposentou"" uniforme 2 e passa a chamar equipamento reserva como ""Manto 1 Branco"""
https://www.cnnbrasil.com.br/esportes/brasileirao/internacional-x-sao-paulo-escalacoes-e-onde-assistir-ao-jogo-do-brasileiro/;Internacional x São Paulo: escalações e onde assistir ao jogo do Brasileiro;Brasileirão;01/04/2026 18:36;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/Vestiario_Inter.jpeg?w=419&h=249&crop=1;SC Internacional;Equipes já estão escaladas para a partida que acontecerá no Estádio Beira-Rio, em Porto Alegre, nesta quarta (1)
https://www.cnnbrasil.com.br/esportes/brasileirao/quem-e-franclim-carvalho-tecnico-cotado-para-assumir-o-botafogo/;Quem é Franclim Carvalho, técnico cotado para assumir o Botafogo;Brasileirão;01/04/2026 17:46;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/53696634863_0d27edcb1a_k.jpg?w=419&h=249&crop=1;Franclim Carvalho foi auxiliar técnico de Arthur Jorge no Botafogo;Profissional de 39 anos deve ser o sucessor de Martín Anselmi no Glorioso para a temporada 
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/diretor-financeiro-diz-que-corinthians-deve-r-42-milhoes-a-memphis/;Diretor financeiro diz que Corinthians deve R$ 42 milhões a Memphis;Corinthians;01/04/2026 17:11;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/memphis-depay-e1775073876791.webp?w=419&h=249&crop=1;Memphis Depay com câmera em mãos durante treino do Corinthians em 2026;"Emerson Piovesan confirmou que os valores em aberto giram em torno de R$ 42 milhões
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/convocacao-do-brasil-para-a-copa-2026-veja-analise-posicao-por-posicao/;Convocação do Brasil para a Copa 2026: veja análise posição por posição;Seleção Brasileira;01/04/2026 15:50;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/gol-danilo-brasil-croacia-3-e1775058973222.jpg?w=419&h=249&crop=1;Jogadores da Seleção Brasileira comemoram com Danilo o gol no amistoso sobre a Croácia;Base consolidada, disputas abertas e poucas vagas em jogo marcam o cenário da Seleção faltando um mês da convocação final de Carlo Ancelotti
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/sao-paulo-negocia-renovacao-com-fornecedora-de-material-e-recusa-proposta/;São Paulo negocia renovação com fornecedora de material e recusa proposta;São Paulo (Clube);01/04/2026 15:42;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Luciano-Sao-Paulo-e1773362184977.jpg?w=419&h=249&crop=1;Luciano comemora gol do São Paulo contra a Chapecoense;"Tricolor vê vantagens na atual parceria e avalia possível novo contrato
"
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/escalacao-do-palmeiras-veja-provavel-time-para-jogo-contra-o-gremio/;Escalação do Palmeiras: veja provável time para jogo contra o Grêmio;Palmeiras;01/04/2026 15:32;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/bruno-fuchs-treino-palmeiras-e1775068255489.png?w=419&h=249&crop=1;Bruno Fuchs durante treino do Palmeiras;Verdão encaminha preparação para o duelo desta quinta-feira (2), na Arena Crefisa Barueri, pelo Campeonato Brasileiro
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-diretor-diz-que-jamais-faria-contrato-de-memphis/;"Corinthians: diretor diz que ""jamais"" faria contrato de Memphis";Corinthians;01/04/2026 15:28;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/agenciacorinthians-foto-240420-e1773603419965.jpg?w=419&h=249&crop=1;Memphis Depay no Corinthians;Emerson Piovesan falou sobre dívida de R$ 42 milhões com o holandês
https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/endrick-revela-como-mensagem-da-esposa-o-ajudou-em-jogo-pela-selecao-brasil/;Endrick revela como mensagem da esposa o ajudou em jogo pela Seleção;Copa do Mundo;01/04/2026 14:40;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/FotoJet-2026-04-01T124136.644-e1775063365109.webp?w=419&h=249&crop=1;FotoJet-2026-04-01T124136.644;Jogador comentou o sentimento antes da partida e admitiu que entrou em campo pressionado para apresentar um bom desempenho
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/flamengo-tera-convocados-a-disposicao-contra-bragantino-veja-provavel-time/;"Flamengo terá convocados à disposição contra Bragantino; veja provável time";Flamengo;01/04/2026 14:11;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/Leo-Pereira-e1769693138442.png?w=419&h=249&crop=1;Léo Pereira, atleta do Flamengo;Rubro-Negro entra em campo nesta quinta (2), em São Paulo, pelo Brasileirão
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/veja-repercussao-internacional-da-vitoria-do-brasil-sobre-a-croacia/;"Veja repercussão internacional de Brasil x Croácia: ""Sem brilho""";Seleção Brasileira;01/04/2026 13:56;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Brasil-Croacia-e1775013331579.jpg?w=419&h=249&crop=1;Comemoração do Brasil na vitória sobre a Croácia;Vini Jr. e Endrick são destaque no exterior após jogo da Seleção Brasileira
https://www.cnnbrasil.com.br/esportes/futebol/fluminense/entenda-qual-foi-a-posicao-do-fluminense-em-adiamento-do-jogo-com-flamengo/;Entenda qual foi a posição do Fluminense em adiamento do jogo com Flamengo;Fluminense;10/04/2026 11:58;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/placar_flaflu-e1773003232878.jpeg?w=419&h=249&crop=1;Placar de Fluminense e Famengo;"Clássico estava marcado par o sábado (11), mas devido à problemas de logística o Rubro-Negro pediu para mudar a data
"
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/flamengo-confirma-valores-das-compras-de-lucas-paqueta-andrew-e-vitao/;Flamengo confirma valores das compras de Lucas Paquetá, Andrew e Vitão;Flamengo;01/04/2026 13:29;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Design-sem-nome.png?w=419&h=249&crop=1;Paquetá celebra gol em Flamengo x Madureira, pela semifinal do Campeonato Carioca.;Clube registra transferências da primeira janela de 2026 em demonstrativo financeiro
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/fifa-altera-horario-de-jogo-do-brasil-na-copa-do-mundo-confira/;"Fifa altera horário de jogo do Brasil na Copa do Mundo; confira";Seleção Brasileira;01/04/2026 13:07;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/gol-danilo-brasil-croacia-3-e1775058973222.jpg?w=419&h=249&crop=1;Jogadores da Seleção Brasileira comemoram com Danilo o gol no amistoso sobre a Croácia;Entidade ajustou início de partidas da fase de grupos, incluindo o confronto da Seleção com o Haiti
https://www.cnnbrasil.com.br/esportes/futebol/santos/santos-busca-parcerias-para-reformar-vila-belmiro-de-olho-na-sul-americana/;Santos busca parcerias para reformar Vila Belmiro de olho na Sul-Americana;Santos;01/04/2026 13:02;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Vila-Belmiro-6-e1773409961215.jpeg?w=419&h=249&crop=1;Vila Belmiro, em Santos;"Clube precisa ampliar setor visitante do estádio para se adequar ao regulamento da Conmebol
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/autor-de-gol-da-selecao-revela-depressao-e-quase-desistencia-do-futebol/;Autor de gol da Seleção revela depressão e quase desistência do futebol;Seleção Brasileira;01/04/2026 12:46;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/igor-thiago-brasil-croacia-penalti-e1775012747104.jpg?w=419&h=249&crop=1;Igor Thiago cobra pênalti para marcar o segundo gol do Brasil sobre a Croácia;Jogador comenta fase no Cruzeiro e aponta família como suporte principal para virada de chave
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/flamengo-divulga-balanco-de-2025-com-receita-recorde-de-r-2-bilhoes-veja/;"Flamengo divulga balanço de 2025 com receita recorde de R$ 2 bilhões; veja";Flamengo;01/04/2026 12:25;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/camisa_flamengo-e1772998258868.jpg?w=419&h=249&crop=1;Camisa do Flamengo;"Clube carioca registra superávit e crescimento das receitas recorrentes e extraordinárias
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/selecao-danilo-reage-a-repercussao-por-ter-nome-confirmado-na-copa/;Seleção: Danilo reage à repercussão por ter nome confirmado na Copa;Seleção Brasileira;01/04/2026 12:10;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/11/danilo-flamengo-palmeiras.jpg?w=419&h=249&crop=1;Danilo comemorando;"Jogador valoriza reconhecimento, mas afirma que só ficará tranquilo após lista oficial
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/ancelotti-brinca-com-modric-e-convoca-o-croata-para-a-selecao-brasileira/;"Ancelotti brinca com Modric e ""convoca"" o croata para a Seleção Brasileira";Seleção Brasileira;01/04/2026 11:57;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/ancelotti-modric-brasil-croacia-e1775054910961.webp?w=419&h=249&crop=1;Ancelotti brincou com Modric após vitória do Brasil sobre a Croácia;Técnico italiano reencontrou o jogador após o amistoso do Brasil contra a Croácia, nesta terça (31)
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/em-processo-de-renovacao-new-balance-impulsiona-receita-do-sao-paulo-em-113/;Em processo de renovação, New Balance impulsiona receita do São Paulo em 113%;São Paulo (Clube);01/04/2026 10:59;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/Sao-Paulo-e1775051767577.jpeg?w=419&h=249&crop=1;Camisa 3 do São Paulo fabricada pela New Balance;Novo contrato pode gerar até R$ 60 milhões anuais com o Tricolor
https://www.cnnbrasil.com.br/esportes/futebol/coritiba/em-ascensao-coritiba-e-vasco-se-enfrentam-de-olho-na-parte-de-cima/;Em ascensão, Coritiba e Vasco se enfrentam de olho na parte de cima;Coritiba;01/04/2026 09:04;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/Fernando-Seabra-e-o-tecnico-do-Coritiba-e-Renato-e-o-tecnico-do-Vasco.jpg?w=419&h=249&crop=1;Fernando Seabra é o técnico do Coritiba e Renato é o técnico do Vasco;Cruzmaltino ainda não foi derrotado com Renato Gaúcho no comando, enquanto o Coxa é o 7º colocado do torneio colado nos líderes
https://www.cnnbrasil.com.br/esportes/futebol/athletico-paranaense/bahia-recebe-athletico-pr-para-duelo-na-parte-de-cima-da-tabela/;Bahia recebe Athletico-PR para duelo na parte de cima da tabela;Athletico Paranaense;01/04/2026 08:16;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/Tecnicos-Rogerio-Ceni-do-Bahia-e-Odair-Hellmann-do-Athletico.jpg?w=419&h=249&crop=1;Técnicos Rogério Ceni, do Bahia, e Odair Hellmann, do Athletico;Esquadrão de Aço e Furacão se enfrentam nesta quarta-feira (1º), às 20h, na Arena Fonte Nova
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/palmeiras-acerta-com-novo-naming-rights-para-seu-estadio/;Palmeiras acerta com novo naming rights para seu estádio;Palmeiras;10/04/2026 11:43;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/10/allianz-parque-e1760216989331.jpg?w=419&h=249&crop=1;Allianz Parque, estádio do Palmeiras;Mudança marca nova fase da arena e envolve participação da torcida
https://www.cnnbrasil.com.br/esportes/brasileirao/brasileirao-volta-apos-data-fifa-veja-os-jogos-da-semana-e-onde-assistir/;Brasileirão volta após Data Fifa: veja os jogos da semana e onde assistir;Brasileirão;01/04/2026 07:30;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/18032026_cg_palmeiras_gol_5735_5.png?w=419&h=249&crop=1;Palmeiras x Botafogo pelo Brasileirão;Dez jogos agitam a nona rodada nesta quarta e quinta após os confrontos entre seleções visando a Copa
https://www.cnnbrasil.com.br/esportes/futebol/roger-machado-revive-lacos-com-o-inter-em-duelo-no-beira-rio/;Roger Machado revive laços com o Inter em duelo no Beira-Rio;Futebol;01/04/2026 06:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/roger_machado_spfc-e1773587203324.jpg?w=419&h=249&crop=1;Técnico Roger Machado em treino do São Paulo;Técnico conquistou o último título estadual do Colorado de maneira invicta antes de ir para o São Paulo
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/veja-o-calendario-da-selecao-brasileira-ate-a-copa-do-mundo/;Veja o calendário da Seleção Brasileira até a Copa do Mundo;Seleção Brasileira;01/04/2026 05:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/RODRIGO_CAETANO_4-e1768411363722.jpg?w=419&h=249&crop=1;Carlo Ancelotti e Rodrigo Caetano;Após a convocação final de Ancelotti, Brasil ainda faz mais dois amistosos antes da estreia
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/quem-dessa-convocacao-da-selecao-garantiu-vaga-na-copa-vote/;Quem dessa convocação da Seleção garantiu vaga na Copa? Vote;Seleção Brasileira;01/04/2026 04:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Brasil-Croacia-e1775013331579.jpg?w=419&h=249&crop=1;Comemoração do Brasil na vitória sobre a Croácia;Com grupo amplo utilizado na última Data Fifa, comissão técnica observa desempenho e abre debate sobre quem merece seguir na lista final do Mundial
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/ancelotti-celebra-vitoria-do-brasil-sobre-croacia-aumenta-a-duvida/;"Ancelotti celebra vitória do Brasil sobre Croácia: ""Aumenta a dúvida""";Seleção Brasileira;01/04/2026 01:05;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/gol-danilo-brasil-croacia-3-e1775058973222.jpg?w=419&h=249&crop=1;Jogadores da Seleção Brasileira comemoram com Danilo o gol no amistoso sobre a Croácia;Técnico brasileiro fez avaliação sobre amistoso em Orlando, na Flórida, nos Estados Unidos
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/galvao-diz-que-brasil-nao-empolga-mas-cre-em-boa-campanha-na-copa-do-mundo/;Galvão diz que Brasil não empolga, mas crê em boa campanha na Copa do Mundo;Seleção Brasileira;01/04/2026 00:24;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/gol-danilo-brasil-croacia-4-e1775007598616.jpg?w=419&h=249&crop=1;Danilo comemora o gol do Brasil que abriu o placar contra a Croácia;"Seleção venceu a Croácia por 3 a 1 em amistoso nos Estados Unidos 
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/torcida-do-brasil-vaiou-igor-thiago-antes-de-penalti-endrick-pediu-apoio/;"Torcida do Brasil vaiou Igor Thiago antes de pênalti; Endrick pediu apoio";Seleção Brasileira;01/04/2026 00:09;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/igor-thiago-brasil-croacia-penalti-e1775012747104.jpg?w=419&h=249&crop=1;Igor Thiago cobra pênalti para marcar o segundo gol do Brasil sobre a Croácia;Atacante do Brentford marcou o segundo gol da Seleção contra a Croácia
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/veja-o-que-disse-danilo-apos-marcar-na-vitoria-do-brasil-sobre-croacia/;Veja o que disse Danilo após marcar na vitória do Brasil sobre Croácia;Seleção Brasileira;31/03/2026 23:55;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/gol-danilo-brasil-croacia-e1775005948327.jpg?w=419&h=249&crop=1;Luiz Henrique comemora com Danilo o gol que abriu o placar em Brasil x Croácia;"Volante do Botafogo foi titular em amistoso, abriu o placar e anotou o primeiro gol com a camisa amarelinha
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/veja-gol-da-vitoria-de-igor-thiago-para-o-brasil-contra-a-croacia/;Veja gol de Igor Thiago para o Brasil na vitória contra a Croácia;Seleção Brasileira;31/03/2026 23:17;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Gols-Brasil-2-e1775009325905.jpg?w=419&h=249&crop=1;Igor Thiago comemora gol do Brasil;Centroavante é oportunista diante de Livakovic e converte pênalti para colocar a Seleção na dianteira do placar
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-quita-divida-com-shakhtar-e-evita-transferban/;Corinthians quita dívida com Shakhtar e evita transferban;Corinthians;31/03/2026 23:16;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/Maycon-e1767622151833.jpeg?w=419&h=249&crop=1;Maycon, ex-Corinthians;Segundo informou o ge e a Itatiaia confirmou, o pagamento foi de R$ 5,4 milhões
https://www.cnnbrasil.com.br/esportes/futebol/cruzeiro/cruzeiro-pedro-junio-explica-escolha-por-artur-jorge-e-projeta-sequencia/;Cruzeiro: Pedro Junio explica escolha por Artur Jorge e projeta sequência;Cruzeiro;10/04/2026 09:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Artur-Jorge-tera-a-missao-de-ajeitar-a-defesa-do-Cruzeiro-e1775768783469.webp?w=419&h=249&crop=1;Artur Jorge terá a missão de ajeitar a defesa do Cruzeiro;"Ao CNN Esportes S/A deste domingo (12), vice-presidente do Cruzeiro diz que treinador português ""dispensa comentários"""
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/brasil-vence-croacia-em-teste-final-antes-de-convocacao-para-copa-do-mundo/;Brasil vence Croácia em teste final antes de convocação para Copa do Mundo;Seleção Brasileira;31/03/2026 23:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/gol-danilo-brasil-croacia-2-e1775006442475.jpg?w=419&h=249&crop=1;Danilo comemora o gol do Brasil que abriu o placar contra a Croácia;Danilo e Igor Thiago marcaram seus primeiros gols pela Seleção no amistoso em Orlando, nos EUA
https://www.cnnbrasil.com.br/esportes/futebol/carpini-troca-agressoes-com-tecnico-do-cuiaba-na-serie-b-veja/;"Carpini troca agressões com técnico do Cuiabá na Série B; veja";Futebol;31/03/2026 21:54;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Carpini-e1775003924207.jpg?w=419&h=249&crop=1;Carpini e Eduardo Barros trocam agressões;Treinador do Fortaleza se estranha com Eduardo Barros à beira do campo, ambos são expulsos e seguem discutindo nos bastidores após 0 a 0
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/rainha-marta-marca-presenca-em-brasil-x-croacia-nos-estados-unidos/;Rainha Marta marca presença em Brasil x Croácia nos Estados Unidos;Seleção Brasileira;31/03/2026 21:27;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/marta-brasil-croacia-e1775003227760.jpg?w=419&h=249&crop=1;Marta no Camping World Stadium, em Orlando, para assistir a Brasil x Croácia;Lenda do futebol feminino atua no Orlando Pride, time da cidade onde a Seleção joga
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/brasil-x-croacia-escalacoes-e-onde-assistir-ao-amistoso-da-selecao/;Brasil x Croácia: escalações e onde assistir ao amistoso da Seleção;Seleção Brasileira;31/03/2026 20:01;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Brasil-x-Croacia-e1774956476892.jpg?w=419&h=249&crop=1;Brasil encara a Croácia nesta terça-feira (31);Último teste antes da convocação final para a Copa do Mundo será em Orlando, nos EUA
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/selecao-brasileira-faz-pior-ciclo-pre-copa-de-toda-a-historia-entenda/;"Seleção Brasileira faz pior ciclo pré-Copa de toda a história; entenda";Seleção Brasileira;31/03/2026 17:36;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/treino-selecao-brasileira-19-e1774989182638.jpg?w=419&h=249&crop=1;Seleção Brasileira treinou no Camping World Stadium, em Orlando, antes de enfrentar a Croácia;Ciclo da Amarelinha sofreu com trocas de técnicos, eliminações em torneios menores e uma campanha bastante tumultuada nas eliminatórias
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/luiz-henrique-despista-sobre-jogar-no-flamengo-nao-posso-falar/;"Luiz Henrique despista sobre jogar no Flamengo: ""Não posso falar""";Flamengo;31/03/2026 14:47;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/09/Luiz-Henrique-pela-selecao-brasileira-e1757073174544.jpg?w=419&h=249&crop=1;Luiz Henrique jogador do Zenit atuando pela seleção Brasileira;Atacante do Zenit e da Seleção Brasileira falou sobre possibilidade de retorno ao Brasil
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/vitor-reis-projeta-lista-final-de-ancelotti-posso-estar-mas-e-dificil/;"Vitor Reis projeta lista final de Ancelotti: ""Posso estar, mas é difícil""";Seleção Brasileira;31/03/2026 14:41;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/SaveClip.App_630865633_18398568625183429_8986117774893929278_n-e1774577540938.jpg?w=419&h=249&crop=1;Vitor Reis, do Girona;Zagueiro comenta convocação, relembre trajetória e vê disputa por vaga aberta no grupo
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/brasil-x-croacia-tera-numero-ampliado-de-substituicoes-por-equipe-entenda/;"Brasil x Croácia terá número ampliado de substituições por equipe; entenda";Seleção Brasileira;31/03/2026 14:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Brasil-x-Croacia-e1774956476892.jpg?w=419&h=249&crop=1;Brasil encara a Croácia nesta terça-feira (31);Equipes se enfrentarão nesta terça-feira (31), às 21h (de Brasília), no Camping World Stadium, em Orlando
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/tecnico-sobre-ancelotti-na-selecao-como-a-italia-ter-pizzaiolo-do-brasil/;"Técnico sobre Ancelotti na Seleção: ""Como a Itália ter pizzaiolo do Brasil""";Seleção Brasileira;31/03/2026 10:59;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/ancelotti-e1774568638558.jpg?w=419&h=249&crop=1;Carlo Ancelotti, técnico da Seleção Brasileira;Pipo Gorosito, treinador argentino atualmente sem clube, ironizou a escolha da CBF pelo italiano
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/brasil-tem-mais-dois-jogos-antes-da-copa-do-mundo-veja-agenda-da-selecao/;"Brasil tem mais dois jogos antes da Copa do Mundo; veja agenda da Seleção";Seleção Brasileira;31/03/2026 10:33;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/treino-selecao-brasileira-7-e1774902028382.jpg?w=419&h=249&crop=1;Ancelotti durante treino da Seleção Brasileira no Camping World Stadium, em Orlando;Seleção Brasileira tem compromisso no Maracanã antes de viajar e, após chegar aos Estados Unidos, enfrenta gigante africano em Cleveland
https://www.cnnbrasil.com.br/esportes/futebol/fortaleza/dividas-imensas-acabou-o-dinheiro-revela-ceo-do-fortaleza/;"""Dívidas imensas. Acabou o dinheiro"", revela CEO do Fortaleza";Fortaleza;10/04/2026 08:08;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/Pedro-Martins-CEO-do-Fortaleza-e1775819436849.jpg?w=419&h=249&crop=1;Pedro Martins, CEO do Fortaleza;Tricolor vive crise com derrota para rival, recado de zagueiro e invasão de torcedores no CT
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/artur-enfrenta-o-inter-como-atacante-pode-ser-usado-por-roger-no-sao-paulo/;Artur enfrenta o Inter? Como atacante pode ser usado por Roger no São Paulo;São Paulo (Clube);31/03/2026 09:59;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Artur-e-integrado-ao-elenco-do-Sao-Paulo-e-pode-estrear.webp?w=419&h=249&crop=1;Artur é integrado ao elenco do São Paulo e pode estrear;"Atacante foi apresentado oficialmente, treinou com o elenco e está à disposição para estrear
"
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-faz-acordo-com-shakhtar-para-reducao-de-divida-entenda/;"Corinthians faz acordo com Shakhtar para redução de dívida; entenda";Corinthians;31/03/2026 09:33;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/stabeile-corinthians-e1767728281340.jpg?w=419&h=249&crop=1;Osmar Stabile, presidente do Corinthians;"Corinthians faz acordo com Shakhtar para redução de dívida; entenda
"
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-tera-meio-campo-modificado-para-jogo-contra-o-fluminense/;Corinthians terá meio-campo modificado para jogo contra o Fluminense;Corinthians;31/03/2026 09:17;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Dorival-Junior-tecnico-do-Corinthians.webp?w=419&h=249&crop=1;Dorival Júnior, técnico do Corinthians;"Timão perdeu jogadores importantes para o duelo que será disputado nesta quarta-feira (1º), no Maracanã
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/heroi-do-tetra-romario-indica-possivel-sucessor-na-selecao-brasileira/;"Herói do tetra, Romário indica possível ""sucessor"" na Seleção Brasileira";Seleção Brasileira;30/03/2026 22:35;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/rayan-bournemouth-e1774920765736.webp?w=419&h=249&crop=1;rayan-bournemouth;"Atacante foi convocado pelo técnico Carlo Ancelotti para os amistosos contra França e Croácia nesta Data Fifa
"
https://www.cnnbrasil.com.br/esportes/futebol/santos/neymar-comenta-dilemas-da-carreira-e-faz-apelo-tambem-sou-ser-humano/;"Neymar comenta dilemas da carreira e faz apelo: ""Também sou ser humano""";Santos;30/03/2026 17:34;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/neymar-santos-corinthians-2-e1773876744675.jpg?w=419&h=249&crop=1;Neymar em ação no clássico entre Santos e Corinthians;Astro do Santos falou sobre a forma física e momento atual em vídeo compartilhado nas redes sociais
https://www.cnnbrasil.com.br/esportes/futebol/santos/neymar-revela-versao-sem-filtro-e-desabafa-brasil-e-massacrante/;"Neymar revela versão sem filtro e desabafa: ""Brasil é massacrante""";Santos;30/03/2026 17:21;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/nayamr-e1774901910245.webp?w=419&h=249&crop=1;Neymar Jr;Astro santista desabafou em vídeo publicado em seu canal no YouTube segunda-feira (30)
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/presidente-do-sao-paulo-apoia-expulsao-de-mara-casares-e-schwartzmann/;Presidente do São Paulo apoia expulsão de Mara Casares e Schwartzmann;São Paulo (Clube);30/03/2026 17:05;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/Mara_Casares.avif?w=419&h=249&crop=1;Mara Casares;Relatório sobre exploração de camarote clandestino no MorumBis agora vai para votação no conselho deliberativo
